1,40,243,61,295,03-03-2020 10:11:00,03-03-2020 12:07:00
2,264,173,396,235,03-03-2020 11:13:00,03-03-2020 11:38:00
3,142,303,194,167,03-03-2020 10:11:00,03-03-2020 11:33:00
4,182,48,124,74,03-03-2020 10:11:00,03-03-2020 13:09:00
5,381,275,342,233,03-03-2020 11:12:00,03-03-2020 11:29:00
6,165,262,321,68,03-03-2020 10:12:00,03-03-2020 13:55:00
7,393,262,252,397,03-03-2020 09:11:00,03-03-2020 11:32:00
8,118,143,308,298,03-03-2020 09:11:00,03-03-2020 12:39:00
9,121,169,237,192,03-03-2020 09:11:00,03-03-2020 13:47:00
10,82,255,78,372,03-03-2020 11:13:00,03-03-2020 13:02:00
11,362,326,292,137,03-03-2020 09:11:00,03-03-2020 12:49:00
12,30,380,27,308,03-03-2020 11:12:00,03-03-2020 13:55:00
13,248,51,84,12,03-03-2020 11:12:00,03-03-2020 12:25:00
14,117,318,250,208,03-03-2020 10:12:00,03-03-2020 13:03:00
15,316,89,266,326,03-03-2020 09:10:00,03-03-2020 13:17:00
16,100,318,76,43,03-03-2020 10:12:00,03-03-2020 12:19:00
17,303,163,56,256,03-03-2020 11:12:00,03-03-2020 11:26:00
18,195,218,398,229,03-03-2020 09:10:00,03-03-2020 11:00:00
19,396,242,235,277,03-03-2020 11:13:00,03-03-2020 12:37:00
20,28,385,39,267,03-03-2020 11:12:00,03-03-2020 12:58:00
