1,63,187,116,86,03-03-2020 09:11:00,03-03-2020 13:31:00
2,248,205,89,275,03-03-2020 09:10:00,03-03-2020 11:42:00
3,15,40,197,172,03-03-2020 10:11:00,03-03-2020 11:40:00
4,91,13,183,220,03-03-2020 09:11:00,03-03-2020 13:39:00
5,311,267,268,117,03-03-2020 11:12:00,03-03-2020 12:00:00
6,385,281,269,218,03-03-2020 09:11:00,03-03-2020 13:36:00
7,160,243,186,347,03-03-2020 10:12:00,03-03-2020 11:09:00
8,321,21,61,85,03-03-2020 10:11:00,03-03-2020 11:16:00
9,160,150,256,351,03-03-2020 10:12:00,03-03-2020 12:53:00
10,317,111,393,342,03-03-2020 10:11:00,03-03-2020 13:11:00
11,293,145,82,124,03-03-2020 11:13:00,03-03-2020 12:52:00
12,345,204,258,346,03-03-2020 09:11:00,03-03-2020 11:60:00
13,392,383,223,228,03-03-2020 10:11:00,03-03-2020 11:49:00
14,191,372,18,259,03-03-2020 09:11:00,03-03-2020 12:05:00
15,55,156,358,184,03-03-2020 09:11:00,03-03-2020 13:12:00
1,375,148,343,30,03-03-2020 10:11:00,03-03-2020 13:12:00
2,113,293,90,113,03-03-2020 09:10:00,03-03-2020 13:02:00
3,360,242,90,304,03-03-2020 11:12:00,03-03-2020 12:35:00
4,400,30,345,334,03-03-2020 11:12:00,03-03-2020 13:50:00
5,391,190,250,73,03-03-2020 10:12:00,03-03-2020 12:24:00
6,354,55,162,126,03-03-2020 11:13:00,03-03-2020 13:52:00
7,279,218,330,26,03-03-2020 11:12:00,03-03-2020 12:23:00
8,329,372,91,213,03-03-2020 11:14:00,03-03-2020 13:13:00
9,306,54,192,233,03-03-2020 09:10:00,03-03-2020 12:55:00
10,283,273,76,120,03-03-2020 11:12:00,03-03-2020 13:27:00
11,354,95,229,177,03-03-2020 11:13:00,03-03-2020 13:12:00
12,343,391,345,47,03-03-2020 11:13:00,03-03-2020 12:16:00
13,164,276,156,337,03-03-2020 10:12:00,03-03-2020 11:60:00
14,386,138,180,133,03-03-2020 09:10:00,03-03-2020 11:06:00
15,220,390,247,194,03-03-2020 09:10:00,03-03-2020 11:18:00
