1,117,121,255,351,03-03-2020 11:12:00,03-03-2020 14:31:00
2,229,73,391,257,03-03-2020 11:12:00,03-03-2020 12:50:00
3,282,240,380,202,03-03-2020 11:14:00,03-03-2020 14:34:00
4,105,325,24,149,03-03-2020 11:15:00,03-03-2020 12:10:00
5,367,209,66,220,03-03-2020 10:14:00,03-03-2020 15:02:00
6,331,174,109,327,03-03-2020 10:14:00,03-03-2020 14:46:00
7,209,79,316,134,03-03-2020 09:12:00,03-03-2020 12:26:00
8,39,341,288,299,03-03-2020 09:10:00,03-03-2020 12:48:00
9,46,31,276,151,03-03-2020 11:14:00,03-03-2020 15:14:00
10,366,358,99,338,03-03-2020 09:12:00,03-03-2020 14:16:00
11,393,126,216,274,03-03-2020 11:14:00,03-03-2020 15:08:00
12,279,201,85,205,03-03-2020 10:12:00,03-03-2020 11:03:00
13,167,194,226,290,03-03-2020 11:12:00,03-03-2020 15:13:00
14,139,356,167,75,03-03-2020 09:12:00,03-03-2020 12:43:00
15,239,181,260,136,03-03-2020 11:13:00,03-03-2020 15:30:00
16,154,325,256,164,03-03-2020 13:16:00,03-03-2020 14:01:00
17,110,160,20,370,03-03-2020 10:13:00,03-03-2020 14:58:00
18,342,354,63,300,03-03-2020 10:13:00,03-03-2020 11:08:00
19,106,338,169,219,03-03-2020 12:13:00,03-03-2020 12:56:00
20,78,113,395,68,03-03-2020 12:16:00,03-03-2020 13:06:00
