1,87,386,338,381,03-03-2020 09:10:00,03-03-2020 12:53:00
2,332,107,220,127,03-03-2020 11:13:00,03-03-2020 12:43:00
3,149,381,288,236,03-03-2020 10:11:00,03-03-2020 11:37:00
4,325,24,121,111,03-03-2020 10:11:00,03-03-2020 13:10:00
5,335,29,137,19,03-03-2020 10:12:00,03-03-2020 12:35:00
6,173,224,96,188,03-03-2020 09:11:00,03-03-2020 11:18:00
7,137,216,178,91,03-03-2020 09:11:00,03-03-2020 13:51:00
8,317,328,228,363,03-03-2020 10:12:00,03-03-2020 12:43:00
9,162,358,315,249,03-03-2020 09:11:00,03-03-2020 13:20:00
10,391,330,231,319,03-03-2020 10:11:00,03-03-2020 12:27:00
11,397,339,314,229,03-03-2020 09:11:00,03-03-2020 13:33:00
12,252,153,243,279,03-03-2020 11:13:00,03-03-2020 11:20:00
13,90,226,47,300,03-03-2020 10:12:00,03-03-2020 12:55:00
14,41,50,94,104,03-03-2020 10:12:00,03-03-2020 12:43:00
15,126,225,261,147,03-03-2020 10:12:00,03-03-2020 12:05:00
16,335,251,379,143,03-03-2020 09:10:00,03-03-2020 11:46:00
17,162,277,246,266,03-03-2020 10:11:00,03-03-2020 12:44:00
18,158,335,74,241,03-03-2020 11:12:00,03-03-2020 12:32:00
19,181,188,383,92,03-03-2020 10:11:00,03-03-2020 11:05:00
20,48,364,233,311,03-03-2020 09:10:00,03-03-2020 12:35:00
21,79,202,16,254,03-03-2020 09:10:00,03-03-2020 12:29:00
22,290,257,179,153,03-03-2020 11:13:00,03-03-2020 12:28:00
23,244,21,109,95,03-03-2020 09:11:00,03-03-2020 12:27:00
24,140,371,12,220,03-03-2020 09:11:00,03-03-2020 12:00:00
25,207,56,140,145,03-03-2020 11:13:00,03-03-2020 12:00:00
26,79,79,271,130,03-03-2020 09:10:00,03-03-2020 12:07:00
27,26,154,331,108,03-03-2020 11:13:00,03-03-2020 13:33:00
28,397,339,217,400,03-03-2020 10:11:00,03-03-2020 12:33:00
29,291,336,341,266,03-03-2020 09:11:00,03-03-2020 12:26:00
30,58,131,140,278,03-03-2020 09:10:00,03-03-2020 13:51:00
