1,133,165,94,138,03-03-2020 11:13:00,03-03-2020 11:23:00
2,348,163,341,238,03-03-2020 10:12:00,03-03-2020 11:50:00
3,65,281,178,381,03-03-2020 10:12:00,03-03-2020 11:24:00
4,70,350,297,364,03-03-2020 09:10:00,03-03-2020 13:11:00
5,389,10,325,57,03-03-2020 09:11:00,03-03-2020 12:59:00
6,239,232,185,367,03-03-2020 11:12:00,03-03-2020 12:11:00
7,208,150,330,188,03-03-2020 10:12:00,03-03-2020 11:17:00
8,180,319,243,336,03-03-2020 11:12:00,03-03-2020 12:40:00
9,237,90,308,327,03-03-2020 10:12:00,03-03-2020 11:37:00
10,113,63,153,136,03-03-2020 10:11:00,03-03-2020 11:59:00
11,220,374,101,356,03-03-2020 09:11:00,03-03-2020 12:21:00
12,238,125,375,209,03-03-2020 11:12:00,03-03-2020 12:36:00
13,15,161,300,118,03-03-2020 10:11:00,03-03-2020 12:36:00
14,75,390,197,290,03-03-2020 10:12:00,03-03-2020 13:15:00
15,350,83,135,187,03-03-2020 11:13:00,03-03-2020 11:31:00
16,92,160,346,120,03-03-2020 09:10:00,03-03-2020 12:17:00
17,328,205,117,183,03-03-2020 09:11:00,03-03-2020 12:54:00
18,38,205,153,321,03-03-2020 10:11:00,03-03-2020 13:13:00
19,144,311,143,382,03-03-2020 11:13:00,03-03-2020 12:45:00
20,219,385,256,227,03-03-2020 11:12:00,03-03-2020 11:31:00
