1,269,70,127,275,03-03-2020 11:13:00,03-03-2020 11:30:00
2,85,212,204,381,03-03-2020 11:13:00,03-03-2020 11:34:00
3,130,249,160,313,03-03-2020 09:10:00,03-03-2020 13:27:00
4,345,96,27,106,03-03-2020 09:10:00,03-03-2020 13:30:00
5,311,386,242,245,03-03-2020 11:13:00,03-03-2020 12:02:00
6,105,396,142,306,03-03-2020 09:10:00,03-03-2020 11:15:00
7,329,60,118,217,03-03-2020 10:11:00,03-03-2020 11:38:00
8,269,172,345,365,03-03-2020 10:11:00,03-03-2020 11:58:00
9,168,178,342,362,03-03-2020 10:11:00,03-03-2020 12:51:00
10,113,61,60,396,03-03-2020 09:11:00,03-03-2020 13:01:00
11,66,340,122,299,03-03-2020 11:12:00,03-03-2020 11:43:00
12,298,100,203,170,03-03-2020 09:10:00,03-03-2020 11:18:00
13,48,241,348,239,03-03-2020 09:11:00,03-03-2020 13:15:00
14,287,184,325,363,03-03-2020 09:10:00,03-03-2020 13:02:00
15,306,73,200,363,03-03-2020 10:12:00,03-03-2020 12:33:00
16,34,360,11,105,03-03-2020 10:12:00,03-03-2020 12:01:00
17,318,80,55,156,03-03-2020 10:11:00,03-03-2020 13:13:00
18,28,380,147,173,03-03-2020 10:12:00,03-03-2020 13:54:00
19,356,214,295,107,03-03-2020 10:11:00,03-03-2020 13:57:00
20,349,117,249,369,03-03-2020 09:11:00,03-03-2020 12:47:00
