1,29,334,172,168,03-03-2020 10:11:00,03-03-2020 11:00:00
2,58,336,279,270,03-03-2020 10:12:00,03-03-2020 13:47:00
3,335,214,371,345,03-03-2020 09:10:00,03-03-2020 11:36:00
4,318,398,273,87,03-03-2020 09:11:00,03-03-2020 13:02:00
5,282,190,250,248,03-03-2020 11:12:00,03-03-2020 13:14:00
6,204,191,149,388,03-03-2020 10:12:00,03-03-2020 13:33:00
7,87,263,139,57,03-03-2020 11:12:00,03-03-2020 13:08:00
8,98,115,247,40,03-03-2020 10:11:00,03-03-2020 13:46:00
9,135,360,193,246,03-03-2020 10:11:00,03-03-2020 11:33:00
10,287,391,188,238,03-03-2020 10:12:00,03-03-2020 13:59:00
11,91,376,235,371,03-03-2020 09:10:00,03-03-2020 12:59:00
12,94,303,274,385,03-03-2020 09:11:00,03-03-2020 11:45:00
13,148,295,104,263,03-03-2020 09:11:00,03-03-2020 12:60:00
14,115,51,164,26,03-03-2020 10:12:00,03-03-2020 12:10:00
15,141,324,196,302,03-03-2020 10:12:00,03-03-2020 12:37:00
16,160,168,234,56,03-03-2020 09:11:00,03-03-2020 13:41:00
17,126,358,75,256,03-03-2020 10:12:00,03-03-2020 13:56:00
18,343,126,246,131,03-03-2020 10:11:00,03-03-2020 12:12:00
19,145,355,215,321,03-03-2020 09:10:00,03-03-2020 13:57:00
20,12,336,73,275,03-03-2020 10:11:00,03-03-2020 13:04:00
