1,332,298,350,172,03-03-2020 10:11:00,03-03-2020 11:54:00
2,251,287,213,199,03-03-2020 10:11:00,03-03-2020 13:11:00
3,38,159,212,210,03-03-2020 09:10:00,03-03-2020 13:01:00
4,328,93,224,201,03-03-2020 10:11:00,03-03-2020 12:36:00
5,27,180,226,187,03-03-2020 11:13:00,03-03-2020 12:33:00
6,37,282,361,268,03-03-2020 10:11:00,03-03-2020 12:55:00
7,227,365,84,258,03-03-2020 11:13:00,03-03-2020 12:00:00
8,173,212,326,159,03-03-2020 11:13:00,03-03-2020 13:27:00
9,385,306,256,228,03-03-2020 09:11:00,03-03-2020 13:02:00
10,216,111,391,243,03-03-2020 09:10:00,03-03-2020 12:51:00
11,242,24,84,179,03-03-2020 09:10:00,03-03-2020 12:34:00
12,22,264,135,11,03-03-2020 10:12:00,03-03-2020 12:46:00
13,117,68,36,196,03-03-2020 10:12:00,03-03-2020 11:41:00
14,77,385,114,215,03-03-2020 10:11:00,03-03-2020 13:12:00
15,389,94,322,383,03-03-2020 10:12:00,03-03-2020 12:07:00
16,399,398,332,219,03-03-2020 09:11:00,03-03-2020 12:40:00
17,313,374,138,300,03-03-2020 11:12:00,03-03-2020 12:44:00
18,257,201,86,197,03-03-2020 09:10:00,03-03-2020 12:24:00
19,148,367,305,337,03-03-2020 11:12:00,03-03-2020 12:00:00
20,186,123,346,17,03-03-2020 10:12:00,03-03-2020 11:18:00
