1,363,218,292,215,03-03-2020 09:10:00,03-03-2020 11:60:00
2,385,12,100,35,03-03-2020 10:12:00,03-03-2020 12:07:00
3,207,305,259,290,03-03-2020 10:11:00,03-03-2020 13:02:00
4,189,281,124,188,03-03-2020 09:11:00,03-03-2020 12:40:00
5,95,242,197,141,03-03-2020 10:11:00,03-03-2020 13:30:00
6,391,122,372,84,03-03-2020 10:11:00,03-03-2020 12:00:00
7,38,201,171,389,03-03-2020 10:11:00,03-03-2020 12:41:00
8,253,97,333,145,03-03-2020 11:12:00,03-03-2020 11:59:00
9,228,228,25,115,03-03-2020 11:12:00,03-03-2020 11:60:00
10,317,247,287,99,03-03-2020 11:12:00,03-03-2020 12:28:00
11,125,55,92,139,03-03-2020 11:13:00,03-03-2020 12:48:00
12,266,25,159,44,03-03-2020 09:10:00,03-03-2020 13:08:00
13,17,299,10,376,03-03-2020 09:11:00,03-03-2020 11:48:00
14,337,226,154,293,03-03-2020 09:11:00,03-03-2020 12:23:00
15,244,247,102,154,03-03-2020 09:11:00,03-03-2020 13:51:00
16,156,361,310,134,03-03-2020 11:13:00,03-03-2020 11:37:00
17,370,370,236,211,03-03-2020 09:10:00,03-03-2020 12:29:00
18,33,297,31,389,03-03-2020 09:11:00,03-03-2020 12:34:00
19,273,123,99,189,03-03-2020 09:10:00,03-03-2020 12:10:00
20,313,375,174,286,03-03-2020 09:11:00,03-03-2020 11:00:00
21,169,278,288,72,03-03-2020 10:12:00,03-03-2020 13:19:00
22,157,359,211,332,03-03-2020 10:11:00,03-03-2020 12:38:00
23,181,43,93,241,03-03-2020 09:10:00,03-03-2020 12:55:00
24,141,121,160,318,03-03-2020 10:11:00,03-03-2020 12:30:00
25,113,350,111,201,03-03-2020 09:10:00,03-03-2020 13:01:00
26,233,252,387,150,03-03-2020 10:11:00,03-03-2020 11:25:00
27,322,236,306,399,03-03-2020 09:10:00,03-03-2020 11:19:00
28,44,211,150,107,03-03-2020 10:12:00,03-03-2020 12:54:00
29,310,263,263,42,03-03-2020 11:12:00,03-03-2020 11:34:00
30,219,167,203,236,03-03-2020 10:11:00,03-03-2020 11:46:00
31,185,275,289,187,03-03-2020 09:10:00,03-03-2020 11:41:00
32,182,271,128,16,03-03-2020 10:12:00,03-03-2020 12:25:00
33,157,318,139,149,03-03-2020 09:11:00,03-03-2020 12:12:00
34,362,16,252,140,03-03-2020 10:12:00,03-03-2020 12:04:00
35,38,249,15,98,03-03-2020 10:12:00,03-03-2020 11:12:00
