1,299,14,238,310,03-03-2020 11:12:00,03-03-2020 12:59:00
2,104,53,198,280,03-03-2020 09:10:00,03-03-2020 13:37:00
3,232,218,263,399,03-03-2020 11:13:00,03-03-2020 12:09:00
4,221,44,329,29,03-03-2020 10:11:00,03-03-2020 13:14:00
5,206,266,240,339,03-03-2020 11:13:00,03-03-2020 12:05:00
6,390,277,217,65,03-03-2020 09:10:00,03-03-2020 12:40:00
7,259,95,247,164,03-03-2020 11:12:00,03-03-2020 12:28:00
8,287,131,362,74,03-03-2020 09:10:00,03-03-2020 12:48:00
9,88,47,316,66,03-03-2020 11:13:00,03-03-2020 13:29:00
10,114,160,59,333,03-03-2020 09:10:00,03-03-2020 13:44:00
11,359,186,167,127,03-03-2020 10:12:00,03-03-2020 12:38:00
12,330,148,307,115,03-03-2020 11:13:00,03-03-2020 11:43:00
13,100,42,158,123,03-03-2020 11:13:00,03-03-2020 13:11:00
14,97,168,201,384,03-03-2020 10:11:00,03-03-2020 12:12:00
15,330,198,183,249,03-03-2020 09:10:00,03-03-2020 11:13:00
16,72,386,162,236,03-03-2020 10:11:00,03-03-2020 12:16:00
17,16,118,66,184,03-03-2020 09:10:00,03-03-2020 11:21:00
18,284,95,206,398,03-03-2020 10:12:00,03-03-2020 11:55:00
19,338,100,174,229,03-03-2020 10:12:00,03-03-2020 13:51:00
20,289,166,28,206,03-03-2020 10:12:00,03-03-2020 13:17:00
