1,47,104,109,35,03-03-2020 09:11:00,03-03-2020 12:13:00
2,259,400,171,177,03-03-2020 10:11:00,03-03-2020 13:24:00
3,204,60,152,248,03-03-2020 10:12:00,03-03-2020 12:00:00
4,204,361,179,101,03-03-2020 09:10:00,03-03-2020 13:52:00
5,169,265,351,274,03-03-2020 11:12:00,03-03-2020 11:22:00
6,268,51,117,217,03-03-2020 10:12:00,03-03-2020 12:56:00
7,341,146,46,175,03-03-2020 10:11:00,03-03-2020 12:55:00
8,250,181,256,390,03-03-2020 11:12:00,03-03-2020 11:60:00
9,86,79,28,398,03-03-2020 11:12:00,03-03-2020 12:30:00
10,359,81,98,39,03-03-2020 09:10:00,03-03-2020 12:44:00
11,293,295,38,368,03-03-2020 09:10:00,03-03-2020 13:16:00
12,130,395,176,226,03-03-2020 09:11:00,03-03-2020 12:47:00
13,87,60,226,14,03-03-2020 10:12:00,03-03-2020 13:06:00
14,78,39,104,356,03-03-2020 11:12:00,03-03-2020 13:37:00
15,78,272,131,351,03-03-2020 09:11:00,03-03-2020 13:21:00
16,149,106,361,109,03-03-2020 11:13:00,03-03-2020 13:28:00
17,180,354,323,264,03-03-2020 09:11:00,03-03-2020 12:51:00
18,205,153,186,89,03-03-2020 10:11:00,03-03-2020 12:56:00
19,386,339,260,129,03-03-2020 09:11:00,03-03-2020 13:53:00
20,125,276,255,124,03-03-2020 11:12:00,03-03-2020 13:21:00
