1,243,383,265,299,03-03-2020 09:12:00,03-03-2020 13:29:00
2,259,208,59,344,03-03-2020 09:12:00,03-03-2020 13:40:00
3,83,228,29,333,03-03-2020 10:12:00,03-03-2020 11:33:00
4,195,92,243,342,03-03-2020 10:13:00,03-03-2020 14:35:00
5,202,70,190,143,03-03-2020 11:14:00,03-03-2020 11:26:00
6,240,36,238,363,03-03-2020 11:12:00,03-03-2020 13:42:00
7,200,54,369,51,03-03-2020 12:15:00,03-03-2020 13:43:00
8,233,255,170,283,03-03-2020 11:13:00,03-03-2020 13:51:00
9,254,168,139,366,03-03-2020 10:13:00,03-03-2020 12:40:00
10,67,88,137,225,03-03-2020 11:14:00,03-03-2020 14:49:00
11,374,360,143,277,03-03-2020 09:12:00,03-03-2020 11:07:00
12,184,332,144,196,03-03-2020 12:14:00,03-03-2020 14:15:00
13,327,339,328,154,03-03-2020 09:12:00,03-03-2020 14:17:00
14,172,89,72,30,03-03-2020 10:13:00,03-03-2020 11:33:00
15,278,296,150,138,03-03-2020 11:12:00,03-03-2020 14:32:00
16,40,333,226,156,03-03-2020 12:13:00,03-03-2020 14:60:00
17,290,223,224,246,03-03-2020 12:14:00,03-03-2020 12:60:00
18,233,225,373,92,03-03-2020 10:11:00,03-03-2020 14:33:00
19,265,81,375,49,03-03-2020 09:10:00,03-03-2020 11:47:00
20,132,85,81,188,03-03-2020 11:13:00,03-03-2020 11:16:00
