1,371,375,236,199,03-03-2020 10:12:00,03-03-2020 11:37:00
2,229,199,43,256,03-03-2020 09:11:00,03-03-2020 12:09:00
3,105,237,37,22,03-03-2020 11:13:00,03-03-2020 11:60:00
4,280,304,246,398,03-03-2020 11:13:00,03-03-2020 11:20:00
5,397,170,154,20,03-03-2020 09:10:00,03-03-2020 12:21:00
6,170,70,286,353,03-03-2020 10:12:00,03-03-2020 11:53:00
7,208,293,303,359,03-03-2020 09:11:00,03-03-2020 13:14:00
8,141,204,148,156,03-03-2020 10:11:00,03-03-2020 12:27:00
9,34,331,311,344,03-03-2020 09:11:00,03-03-2020 12:22:00
10,59,75,235,216,03-03-2020 10:12:00,03-03-2020 12:18:00
11,117,216,93,139,03-03-2020 10:12:00,03-03-2020 11:32:00
12,325,134,200,190,03-03-2020 10:11:00,03-03-2020 12:56:00
13,203,164,164,216,03-03-2020 09:11:00,03-03-2020 11:57:00
14,250,257,322,165,03-03-2020 10:12:00,03-03-2020 13:58:00
15,337,398,157,259,03-03-2020 09:11:00,03-03-2020 12:20:00
16,132,196,266,186,03-03-2020 10:11:00,03-03-2020 13:41:00
17,31,305,122,373,03-03-2020 10:11:00,03-03-2020 13:13:00
18,286,139,105,175,03-03-2020 10:12:00,03-03-2020 13:58:00
19,51,209,42,41,03-03-2020 10:12:00,03-03-2020 11:38:00
20,119,259,295,312,03-03-2020 10:12:00,03-03-2020 12:48:00
