1,321,17,338,377,03-03-2020 10:11:00,03-03-2020 11:55:00
2,400,125,296,204,03-03-2020 10:11:00,03-03-2020 14:08:00
3,278,21,221,115,03-03-2020 09:10:00,03-03-2020 13:30:00
4,329,117,106,288,03-03-2020 11:13:00,03-03-2020 14:24:00
5,210,287,113,202,03-03-2020 11:14:00,03-03-2020 11:54:00
6,128,10,124,357,03-03-2020 12:14:00,03-03-2020 13:01:00
7,337,398,394,344,03-03-2020 09:12:00,03-03-2020 11:25:00
8,231,393,356,320,03-03-2020 09:12:00,03-03-2020 12:40:00
9,396,224,76,196,03-03-2020 10:12:00,03-03-2020 13:14:00
10,189,39,309,258,03-03-2020 10:11:00,03-03-2020 13:21:00
11,188,161,128,398,03-03-2020 09:10:00,03-03-2020 11:36:00
12,263,173,339,101,03-03-2020 09:12:00,03-03-2020 13:04:00
13,140,316,77,203,03-03-2020 09:10:00,03-03-2020 11:52:00
14,225,336,59,255,03-03-2020 11:12:00,03-03-2020 12:32:00
15,199,222,141,103,03-03-2020 11:12:00,03-03-2020 13:41:00
16,302,80,248,361,03-03-2020 11:13:00,03-03-2020 14:25:00
17,65,194,254,291,03-03-2020 10:11:00,03-03-2020 13:04:00
18,34,105,27,301,03-03-2020 12:13:00,03-03-2020 13:57:00
19,260,307,352,291,03-03-2020 09:11:00,03-03-2020 11:44:00
20,82,185,375,261,03-03-2020 09:10:00,03-03-2020 11:01:00
21,53,316,81,210,03-03-2020 11:14:00,03-03-2020 12:56:00
22,317,285,149,155,03-03-2020 10:12:00,03-03-2020 11:04:00
23,59,141,122,287,03-03-2020 12:13:00,03-03-2020 14:43:00
24,180,189,29,67,03-03-2020 10:11:00,03-03-2020 12:57:00
25,199,301,110,193,03-03-2020 10:12:00,03-03-2020 14:04:00
26,235,216,204,358,03-03-2020 11:14:00,03-03-2020 11:38:00
27,218,310,34,115,03-03-2020 10:13:00,03-03-2020 12:10:00
28,29,30,144,124,03-03-2020 09:11:00,03-03-2020 12:36:00
29,224,169,280,184,03-03-2020 10:12:00,03-03-2020 12:35:00
30,332,198,306,123,03-03-2020 11:14:00,03-03-2020 14:45:00
31,84,343,23,176,03-03-2020 11:13:00,03-03-2020 13:25:00
32,244,300,214,247,03-03-2020 09:11:00,03-03-2020 12:46:00
33,257,299,310,184,03-03-2020 10:11:00,03-03-2020 11:06:00
34,306,262,234,384,03-03-2020 09:12:00,03-03-2020 13:48:00
35,225,105,332,152,03-03-2020 09:10:00,03-03-2020 13:47:00
36,251,310,395,265,03-03-2020 09:11:00,03-03-2020 11:54:00
37,101,316,249,399,03-03-2020 12:13:00,03-03-2020 14:36:00
38,204,195,322,59,03-03-2020 11:12:00,03-03-2020 14:05:00
39,81,160,157,256,03-03-2020 10:12:00,03-03-2020 14:49:00
40,78,310,368,237,03-03-2020 09:12:00,03-03-2020 12:17:00
41,386,270,193,293,03-03-2020 09:12:00,03-03-2020 11:47:00
42,288,262,361,71,03-03-2020 12:13:00,03-03-2020 13:20:00
43,184,399,41,186,03-03-2020 12:13:00,03-03-2020 14:23:00
44,107,91,340,248,03-03-2020 12:13:00,03-03-2020 13:51:00
45,185,15,18,141,03-03-2020 12:13:00,03-03-2020 14:57:00
46,256,316,64,136,03-03-2020 11:14:00,03-03-2020 13:39:00
47,43,214,152,253,03-03-2020 09:10:00,03-03-2020 12:52:00
48,351,300,28,298,03-03-2020 09:11:00,03-03-2020 12:20:00
49,266,346,233,20,03-03-2020 10:12:00,03-03-2020 13:12:00
50,92,180,52,11,03-03-2020 12:14:00,03-03-2020 14:54:00
51,238,254,231,43,03-03-2020 10:11:00,03-03-2020 11:43:00
52,51,392,47,121,03-03-2020 11:14:00,03-03-2020 12:06:00
53,176,341,108,35,03-03-2020 10:12:00,03-03-2020 13:21:00
54,326,119,241,307,03-03-2020 10:11:00,03-03-2020 11:53:00
55,316,134,88,183,03-03-2020 09:10:00,03-03-2020 12:53:00
56,294,258,208,229,03-03-2020 10:13:00,03-03-2020 14:29:00
57,299,289,53,296,03-03-2020 11:14:00,03-03-2020 13:02:00
58,350,74,281,270,03-03-2020 12:15:00,03-03-2020 14:11:00
59,262,263,344,309,03-03-2020 12:15:00,03-03-2020 14:45:00
60,130,387,85,114,03-03-2020 10:12:00,03-03-2020 13:41:00
