1,361,368,308,355,03-03-2020 09:10:00,03-03-2020 11:18:00
2,76,103,37,228,03-03-2020 09:10:00,03-03-2020 13:50:00
3,128,210,10,369,03-03-2020 09:10:00,03-03-2020 13:56:00
4,357,297,243,37,03-03-2020 11:12:00,03-03-2020 11:56:00
5,29,276,82,389,03-03-2020 11:13:00,03-03-2020 13:45:00
6,104,346,51,297,03-03-2020 11:12:00,03-03-2020 13:47:00
7,318,213,118,43,03-03-2020 11:13:00,03-03-2020 12:32:00
8,391,320,257,237,03-03-2020 09:10:00,03-03-2020 11:45:00
9,314,216,99,304,03-03-2020 11:12:00,03-03-2020 13:07:00
10,320,125,92,40,03-03-2020 09:11:00,03-03-2020 13:60:00
11,312,221,238,125,03-03-2020 11:13:00,03-03-2020 11:19:00
12,280,51,243,89,03-03-2020 11:12:00,03-03-2020 11:39:00
13,44,95,134,116,03-03-2020 09:11:00,03-03-2020 12:53:00
14,138,282,142,26,03-03-2020 10:12:00,03-03-2020 13:03:00
15,348,219,294,111,03-03-2020 10:11:00,03-03-2020 13:55:00
16,302,281,193,307,03-03-2020 10:12:00,03-03-2020 11:32:00
17,246,281,259,54,03-03-2020 09:10:00,03-03-2020 12:55:00
18,217,389,23,196,03-03-2020 09:10:00,03-03-2020 12:33:00
19,114,129,303,143,03-03-2020 10:12:00,03-03-2020 12:18:00
20,125,232,237,42,03-03-2020 09:11:00,03-03-2020 11:09:00
21,190,30,162,179,03-03-2020 11:13:00,03-03-2020 13:57:00
22,215,166,244,94,03-03-2020 11:13:00,03-03-2020 12:30:00
23,262,35,252,351,03-03-2020 11:13:00,03-03-2020 12:55:00
24,121,38,36,313,03-03-2020 09:10:00,03-03-2020 11:25:00
25,172,219,220,388,03-03-2020 09:11:00,03-03-2020 12:51:00
26,99,218,221,312,03-03-2020 09:11:00,03-03-2020 12:03:00
27,273,120,237,261,03-03-2020 11:12:00,03-03-2020 12:35:00
28,382,164,286,306,03-03-2020 09:11:00,03-03-2020 11:28:00
29,66,315,272,340,03-03-2020 10:11:00,03-03-2020 11:03:00
30,143,304,231,328,03-03-2020 11:13:00,03-03-2020 13:09:00
