1,231,130,262,238,03-03-2020 10:11:00,03-03-2020 11:12:00
2,259,80,367,222,03-03-2020 10:11:00,03-03-2020 12:14:00
3,176,356,276,325,03-03-2020 09:10:00,03-03-2020 12:31:00
4,102,293,387,367,03-03-2020 10:11:00,03-03-2020 12:16:00
5,33,362,213,158,03-03-2020 09:10:00,03-03-2020 11:42:00
6,315,318,147,147,03-03-2020 10:11:00,03-03-2020 12:30:00
7,383,347,93,289,03-03-2020 09:10:00,03-03-2020 11:25:00
8,351,312,301,200,03-03-2020 10:11:00,03-03-2020 12:39:00
9,377,187,277,313,03-03-2020 10:11:00,03-03-2020 12:56:00
10,243,346,364,300,03-03-2020 10:11:00,03-03-2020 12:40:00
11,203,353,249,148,03-03-2020 09:10:00,03-03-2020 12:35:00
12,143,159,30,252,03-03-2020 10:11:00,03-03-2020 12:41:00
13,147,55,117,155,03-03-2020 09:10:00,03-03-2020 11:46:00
14,255,252,368,88,03-03-2020 10:11:00,03-03-2020 11:39:00
15,355,219,236,172,03-03-2020 09:10:00,03-03-2020 12:03:00
16,338,41,285,164,03-03-2020 09:10:00,03-03-2020 12:29:00
17,143,121,210,11,03-03-2020 09:10:00,03-03-2020 12:27:00
18,57,312,133,208,03-03-2020 10:11:00,03-03-2020 12:25:00
19,166,279,329,184,03-03-2020 09:10:00,03-03-2020 11:55:00
20,258,125,228,384,03-03-2020 10:11:00,03-03-2020 12:09:00
21,66,207,190,216,03-03-2020 09:10:00,03-03-2020 12:07:00
22,314,232,308,97,03-03-2020 09:10:00,03-03-2020 11:29:00
23,343,33,184,51,03-03-2020 09:10:00,03-03-2020 12:17:00
24,166,385,343,204,03-03-2020 09:10:00,03-03-2020 12:23:00
25,297,263,298,34,03-03-2020 10:11:00,03-03-2020 12:51:00
26,213,393,232,298,03-03-2020 09:10:00,03-03-2020 11:20:00
27,215,307,312,396,03-03-2020 10:11:00,03-03-2020 12:38:00
28,160,340,299,309,03-03-2020 10:11:00,03-03-2020 11:58:00
29,295,304,148,386,03-03-2020 10:11:00,03-03-2020 11:21:00
30,145,322,48,280,03-03-2020 09:10:00,03-03-2020 11:36:00
31,140,91,374,84,03-03-2020 10:11:00,03-03-2020 11:43:00
32,12,114,298,222,03-03-2020 10:11:00,03-03-2020 12:00:00
33,364,105,306,327,03-03-2020 10:11:00,03-03-2020 11:41:00
34,319,205,157,322,03-03-2020 10:11:00,03-03-2020 11:52:00
35,367,72,200,189,03-03-2020 09:10:00,03-03-2020 12:60:00
36,325,295,193,235,03-03-2020 09:10:00,03-03-2020 12:16:00
37,101,218,152,99,03-03-2020 09:10:00,03-03-2020 12:49:00
38,396,304,208,337,03-03-2020 09:10:00,03-03-2020 12:04:00
39,390,270,329,256,03-03-2020 10:11:00,03-03-2020 11:02:00
40,118,23,110,323,03-03-2020 09:10:00,03-03-2020 12:52:00
41,10,30,50,106,03-03-2020 09:10:00,03-03-2020 11:18:00
42,244,30,267,134,03-03-2020 10:11:00,03-03-2020 12:30:00
43,310,280,350,63,03-03-2020 09:10:00,03-03-2020 11:28:00
44,148,65,57,255,03-03-2020 10:11:00,03-03-2020 11:02:00
45,325,101,243,132,03-03-2020 09:10:00,03-03-2020 12:09:00
46,101,11,293,47,03-03-2020 10:11:00,03-03-2020 11:24:00
47,175,238,58,166,03-03-2020 09:10:00,03-03-2020 12:16:00
48,130,62,329,18,03-03-2020 09:10:00,03-03-2020 11:39:00
49,234,107,288,378,03-03-2020 09:10:00,03-03-2020 11:15:00
50,315,296,240,163,03-03-2020 09:10:00,03-03-2020 12:05:00
