1,62,168,22,94,03-03-2020 11:12:00,03-03-2020 13:50:00
2,355,114,366,329,03-03-2020 09:10:00,03-03-2020 14:24:00
3,248,184,355,202,03-03-2020 10:11:00,03-03-2020 12:22:00
4,164,283,361,384,03-03-2020 09:11:00,03-03-2020 12:49:00
5,360,178,215,161,03-03-2020 10:11:00,03-03-2020 14:40:00
6,316,237,154,45,03-03-2020 09:11:00,03-03-2020 14:07:00
7,148,110,302,27,03-03-2020 10:13:00,03-03-2020 13:43:00
8,57,208,304,124,03-03-2020 11:13:00,03-03-2020 14:33:00
9,260,151,14,182,03-03-2020 11:13:00,03-03-2020 14:10:00
10,75,395,115,200,03-03-2020 11:14:00,03-03-2020 14:09:00
11,62,219,192,163,03-03-2020 09:12:00,03-03-2020 13:22:00
12,395,383,277,342,03-03-2020 12:13:00,03-03-2020 12:41:00
13,47,207,304,260,03-03-2020 09:11:00,03-03-2020 11:43:00
14,69,177,186,100,03-03-2020 12:14:00,03-03-2020 14:01:00
15,150,185,343,196,03-03-2020 11:12:00,03-03-2020 12:28:00
16,398,156,268,129,03-03-2020 10:13:00,03-03-2020 13:21:00
17,359,191,192,333,03-03-2020 09:10:00,03-03-2020 14:02:00
18,190,161,392,100,03-03-2020 10:13:00,03-03-2020 12:60:00
19,329,60,34,132,03-03-2020 11:14:00,03-03-2020 11:54:00
20,148,188,52,23,03-03-2020 09:12:00,03-03-2020 14:02:00
21,122,201,89,137,03-03-2020 10:12:00,03-03-2020 12:35:00
22,337,132,387,130,03-03-2020 12:14:00,03-03-2020 13:18:00
23,145,103,186,35,03-03-2020 10:13:00,03-03-2020 13:18:00
24,310,148,68,248,03-03-2020 09:11:00,03-03-2020 13:53:00
25,66,77,72,351,03-03-2020 10:13:00,03-03-2020 12:01:00
26,16,284,232,231,03-03-2020 09:12:00,03-03-2020 11:48:00
27,198,141,37,368,03-03-2020 11:14:00,03-03-2020 13:35:00
28,19,137,74,170,03-03-2020 10:11:00,03-03-2020 11:20:00
29,190,126,148,147,03-03-2020 12:15:00,03-03-2020 14:40:00
30,107,39,29,205,03-03-2020 12:13:00,03-03-2020 12:50:00
31,310,288,225,200,03-03-2020 09:12:00,03-03-2020 12:44:00
32,41,12,134,183,03-03-2020 11:14:00,03-03-2020 12:20:00
33,378,362,263,212,03-03-2020 09:11:00,03-03-2020 13:29:00
34,27,220,276,335,03-03-2020 09:12:00,03-03-2020 14:15:00
35,342,197,292,169,03-03-2020 11:14:00,03-03-2020 14:07:00
36,110,346,275,227,03-03-2020 11:12:00,03-03-2020 11:18:00
37,334,218,317,49,03-03-2020 11:12:00,03-03-2020 14:24:00
38,102,298,42,288,03-03-2020 11:14:00,03-03-2020 14:17:00
39,253,80,235,312,03-03-2020 09:12:00,03-03-2020 13:45:00
40,300,51,98,113,03-03-2020 11:12:00,03-03-2020 14:57:00
