1,382,181,79,136,03-03-2020 11:13:00,03-03-2020 13:24:00
2,65,164,256,322,03-03-2020 09:11:00,03-03-2020 13:55:00
3,355,183,382,340,03-03-2020 11:13:00,03-03-2020 13:12:00
4,276,342,326,91,03-03-2020 09:11:00,03-03-2020 11:55:00
5,316,273,306,384,03-03-2020 09:10:00,03-03-2020 12:47:00
6,252,109,303,399,03-03-2020 11:12:00,03-03-2020 12:31:00
7,209,198,69,85,03-03-2020 10:11:00,03-03-2020 13:56:00
8,78,123,137,47,03-03-2020 10:12:00,03-03-2020 12:52:00
9,389,337,50,370,03-03-2020 09:10:00,03-03-2020 12:34:00
10,388,227,247,261,03-03-2020 10:11:00,03-03-2020 12:04:00
11,266,253,255,109,03-03-2020 10:11:00,03-03-2020 13:59:00
12,394,65,335,211,03-03-2020 11:13:00,03-03-2020 11:27:00
13,352,194,337,321,03-03-2020 11:13:00,03-03-2020 12:35:00
14,335,76,57,31,03-03-2020 09:10:00,03-03-2020 12:13:00
15,264,330,75,249,03-03-2020 09:10:00,03-03-2020 11:51:00
16,193,162,272,94,03-03-2020 09:11:00,03-03-2020 13:57:00
17,203,204,61,194,03-03-2020 09:11:00,03-03-2020 11:13:00
18,217,108,177,80,03-03-2020 09:11:00,03-03-2020 11:23:00
19,287,253,400,181,03-03-2020 09:11:00,03-03-2020 11:21:00
20,48,158,280,283,03-03-2020 10:11:00,03-03-2020 12:21:00
21,198,180,337,17,03-03-2020 09:11:00,03-03-2020 13:41:00
22,96,114,134,322,03-03-2020 10:11:00,03-03-2020 13:48:00
23,201,323,312,389,03-03-2020 09:11:00,03-03-2020 13:46:00
24,37,341,10,273,03-03-2020 10:12:00,03-03-2020 13:26:00
25,203,209,334,159,03-03-2020 11:13:00,03-03-2020 12:46:00
26,64,291,258,202,03-03-2020 09:11:00,03-03-2020 12:17:00
27,319,325,152,196,03-03-2020 11:12:00,03-03-2020 12:38:00
28,18,353,373,354,03-03-2020 10:11:00,03-03-2020 13:03:00
29,144,213,353,52,03-03-2020 10:11:00,03-03-2020 13:04:00
30,346,103,214,236,03-03-2020 11:13:00,03-03-2020 13:28:00
31,265,363,369,346,03-03-2020 11:13:00,03-03-2020 12:09:00
32,365,120,94,79,03-03-2020 09:11:00,03-03-2020 11:23:00
33,30,159,208,61,03-03-2020 09:11:00,03-03-2020 12:32:00
34,89,323,32,313,03-03-2020 10:11:00,03-03-2020 11:45:00
35,318,310,275,170,03-03-2020 09:11:00,03-03-2020 12:11:00
36,153,300,84,79,03-03-2020 11:12:00,03-03-2020 13:36:00
37,235,12,231,311,03-03-2020 10:12:00,03-03-2020 12:20:00
38,157,188,125,100,03-03-2020 10:12:00,03-03-2020 13:38:00
39,250,111,282,131,03-03-2020 10:11:00,03-03-2020 13:58:00
40,243,137,358,214,03-03-2020 10:11:00,03-03-2020 12:40:00
