1,45,42,147,40,03-03-2020 10:12:00,03-03-2020 12:14:00
2,223,211,138,131,03-03-2020 09:11:00,03-03-2020 11:37:00
3,334,55,263,313,03-03-2020 09:11:00,03-03-2020 13:52:00
4,271,317,398,192,03-03-2020 11:13:00,03-03-2020 11:27:00
5,332,74,333,379,03-03-2020 09:11:00,03-03-2020 11:44:00
6,285,302,245,328,03-03-2020 10:12:00,03-03-2020 13:11:00
7,158,215,307,69,03-03-2020 09:10:00,03-03-2020 12:43:00
8,13,23,43,372,03-03-2020 09:10:00,03-03-2020 13:13:00
9,394,62,119,73,03-03-2020 11:12:00,03-03-2020 13:17:00
10,157,105,44,143,03-03-2020 11:12:00,03-03-2020 13:19:00
11,129,100,40,259,03-03-2020 09:11:00,03-03-2020 12:16:00
12,359,194,346,235,03-03-2020 09:11:00,03-03-2020 13:52:00
13,160,396,201,206,03-03-2020 10:12:00,03-03-2020 13:03:00
14,66,266,130,243,03-03-2020 09:11:00,03-03-2020 12:57:00
15,87,160,127,340,03-03-2020 11:12:00,03-03-2020 11:51:00
16,171,70,334,189,03-03-2020 09:10:00,03-03-2020 12:52:00
17,108,233,52,220,03-03-2020 10:11:00,03-03-2020 12:26:00
18,98,102,90,356,03-03-2020 09:10:00,03-03-2020 11:43:00
19,309,223,82,266,03-03-2020 09:10:00,03-03-2020 12:41:00
20,369,271,57,359,03-03-2020 09:10:00,03-03-2020 12:38:00
21,144,295,274,386,03-03-2020 10:12:00,03-03-2020 11:16:00
22,124,181,367,136,03-03-2020 09:11:00,03-03-2020 13:23:00
23,34,158,115,96,03-03-2020 09:11:00,03-03-2020 13:31:00
24,38,362,16,109,03-03-2020 09:10:00,03-03-2020 12:52:00
25,302,301,275,163,03-03-2020 09:10:00,03-03-2020 13:32:00
26,379,81,319,21,03-03-2020 11:12:00,03-03-2020 12:09:00
27,169,166,47,353,03-03-2020 10:12:00,03-03-2020 13:54:00
28,339,206,212,220,03-03-2020 09:11:00,03-03-2020 11:44:00
29,182,110,216,140,03-03-2020 10:12:00,03-03-2020 12:14:00
30,245,367,53,336,03-03-2020 09:11:00,03-03-2020 13:28:00
31,160,215,149,64,03-03-2020 09:11:00,03-03-2020 12:11:00
32,100,176,152,279,03-03-2020 10:11:00,03-03-2020 11:53:00
33,208,109,390,296,03-03-2020 09:10:00,03-03-2020 11:55:00
34,48,251,211,14,03-03-2020 10:11:00,03-03-2020 11:56:00
35,193,254,39,231,03-03-2020 09:11:00,03-03-2020 12:12:00
36,317,250,348,91,03-03-2020 11:13:00,03-03-2020 11:30:00
37,389,143,145,159,03-03-2020 10:11:00,03-03-2020 12:34:00
38,238,389,264,77,03-03-2020 11:13:00,03-03-2020 13:57:00
39,383,379,133,288,03-03-2020 10:11:00,03-03-2020 11:20:00
40,148,339,291,260,03-03-2020 10:11:00,03-03-2020 11:34:00
41,175,203,144,291,03-03-2020 10:12:00,03-03-2020 12:49:00
42,256,173,213,81,03-03-2020 09:10:00,03-03-2020 11:32:00
43,74,286,218,373,03-03-2020 09:11:00,03-03-2020 12:20:00
44,365,54,241,77,03-03-2020 10:11:00,03-03-2020 12:54:00
45,226,157,180,71,03-03-2020 11:12:00,03-03-2020 12:10:00
46,72,240,247,374,03-03-2020 11:13:00,03-03-2020 11:14:00
47,229,170,356,99,03-03-2020 11:12:00,03-03-2020 12:26:00
48,168,333,72,267,03-03-2020 09:11:00,03-03-2020 12:00:00
49,280,16,66,171,03-03-2020 10:11:00,03-03-2020 11:31:00
50,356,237,165,60,03-03-2020 09:12:00,03-03-2020 11:11:00
51,110,244,277,43,03-03-2020 11:12:00,03-03-2020 13:57:00
52,385,343,106,325,03-03-2020 11:12:00,03-03-2020 13:28:00
53,24,76,264,54,03-03-2020 09:10:00,03-03-2020 11:26:00
54,367,180,217,379,03-03-2020 11:12:00,03-03-2020 11:44:00
55,57,242,27,181,03-03-2020 11:12:00,03-03-2020 12:10:00
56,163,153,326,285,03-03-2020 09:11:00,03-03-2020 13:05:00
57,120,107,258,184,03-03-2020 11:13:00,03-03-2020 13:40:00
58,176,286,182,157,03-03-2020 10:12:00,03-03-2020 11:49:00
59,168,275,272,170,03-03-2020 10:11:00,03-03-2020 13:33:00
60,369,41,220,73,03-03-2020 09:11:00,03-03-2020 12:54:00
